,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Typ,Liczba drzwi,Kolor,Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Hak,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Klimatyzacja manualna,Centralny zamek,Immobilizer,Wspomaganie kierownicy,Poduszki boczne przednie,Napęd,Liczba miejsc,Metalik,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Bezwypadkowy,ASR (kontrola trakcji),Klimatyzacja automatyczna,Podgrzewane przednie siedzenia,Światła przeciwmgielne,Alarm,ESP (stabilizacja toru jazdy),Komputer pokładowy,Przyciemniane szyby,Tapicerka welurowa,Radio fabryczne,Alufelgi,Nawigacja GPS,Relingi dachowe,Tempomat,Emisja CO2,Filtr cząstek stałych,Okres gwarancji producenta,Serwisowany w ASO,Asystent parkowania,Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Ogranicznik prędkości,Podgrzewane lusterka boczne,System Start-Stop,Bluetooth,Czujniki parkowania przednie,Elektrycznie ustawiane fotele,Gniazdo USB,Kurtyny powietrzne,Ogrzewanie postojowe,Poduszki boczne tylne,Światła LED,Tempomat aktywny,Czujnik deszczu,Czujniki parkowania tylne,Klimatyzacja czterostrefowa,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,VAT marża,Gniazdo SD,Kamera cofania,Odtwarzacz DVD,Zmieniarka CD,Asystent pasa ruchu,Czujnik martwego pola,MP3,Światła do jazdy dziennej,Światła Xenonowe,Tapicerka skórzana,Wielofunkcyjna kierownica,lub do (przebieg km),Pierwszy właściciel,Elektrochromatyczne lusterko wsteczne,Perłowy,Możliwość finansowania,Elektrochromatyczne lusterka boczne,Faktura VAT,Leasing,Klimatyzacja dwustrefowa,Szyberdach,Dach panoramiczny,Łopatki zmiany biegów,Regulowane zawieszenie,Gwarancja dealerska (w cenie),Tuner TV,Akryl (niemetalizowany),Tuning,Radio niefabryczne,Uszkodzony,HUD (wyświetlacz przezierny),Podgrzewane tylne siedzenia,VIN
182,73000,"16:47, 10 lutego 2021",6081802975,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B8 (2014-),2018,183 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,5,Biały,,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,,,Niemcy,,,Tak,True,True,True,True,True,True,,True,,True,True,True,True,True,,Tak,,Tak,,True,True,,True,True,True,True,True,True,True,True,,,,True,True,True,True,,,,Tak,True,,,,,,,True,,True,True,,,True,,,True,,,,,,True,,,,Tak,,True,,,,
183,20900,"16:42, 10 lutego 2021",6080068318,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Highline DSG,B6 (2005-2010),2008,273 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Kombi,4,Brązowy,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Polska,19/01/2009,,,True,True,True,True,True,True,True,True,,True,True,True,,True,,,,,,,True,True,True,,True,,True,True,True,,True,,True,,,True,True,,,,,True,,,,,,,,True,True,True,,,True,,,,Tak,,True,,,,,,,,,,,,,
184,28300,"16:42, 10 lutego 2021",6081802896,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2011,239 000 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Srebrny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,,,,,True,True,True,True,True,,True,True,True,,True,True,True,True,118 g/km,,,,,,True,True,True,,True,True,,,,True,True,,,True,,,,,,,,,True,,,,,,True,True,,True,,,,,,True,,,True,,,,,,,,,True,,,,
185,71500,"16:39, 10 lutego 2021",6082197058,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.8 TSI BMT Highline DSG,B8 (2014-),2016,114 000 km,1 798 cm3,Benzyna,180 KM,Automatyczna,Kombi,4,Szary,Tak,Używane,True,True,True,,,True,True,,True,True,True,True,Na przednie koła,5,Tak,Polska,,WB4883M,Tak,True,True,True,True,True,True,True,True,,True,True,True,,,129 g/km,,,Tak,True,True,True,,,True,True,True,True,True,True,True,,,True,True,True,,True,True,,True,,,True,,,,True,,True,True,True,True,114 000 km,Tak,,,,True,,,,,,,,,,,,,,,,
186,102705,"16:17, 10 lutego 2021",6081802607,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT Comfortline DSG7,B8 (2014-),2019,62 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,4,Czarny,Tak,Używane,True,True,True,,,True,True,,True,True,True,True,Na przednie koła,5,Tak,Polska,19/06/2019,KR4MA67,Tak,True,True,True,True,True,True,,True,True,True,True,True,,,,Tak,18/06/2021,Tak,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,,,,,,,,,True,,,True,,,True,,Tak,True,,,True,Tak,,,,,True,,,,,,,,,,
187,13999,"16:14, 10 lutego 2021",6080810285,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2006,247 187 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Srebrny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,Tak,True,True,True,,,True,True,,True,True,,,True,True,,,,Tak,,,True,,True,,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,True,,,,,,,,,,,,,
188,48900,"16:14, 10 lutego 2021",6079573331,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline DSG,B7 (2010-2014),2014,85 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Sedan,5,Złoty,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Czechy,29/05/2014,WWL6977A,Tak,True,True,True,True,True,True,True,True,True,True,True,True,,True,135 g/km,Tak,,,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,,True,True,,True,True,,,True,,,,,True,True,True,,True,,,True,,,True,,,True,,,True,,,,,,,,,,
189,10900,"16:07, 10 lutego 2021",6082195498,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TSI Highline,B6 (2005-2010),2006,204 872 km,1 984 cm3,Benzyna,200 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,,True,True,,True,,Na przednie koła,5,Tak,,05/05/2008,ZBI 29869,,True,True,True,,True,,True,,,True,True,True,,True,,,,,,,True,,,,,,,,True,,,,,,,,,,True,,,,,,,,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,,
190,90000,"16:05, 10 lutego 2021",6081802473,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.4 TSI BMT ACT Comfortline,B8 (2014-),2017,14 613 km,1 395 cm3,Benzyna,150 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,,True,True,,True,True,True,True,Na przednie koła,5,,Polska,03/01/2018,PZ113PA,Tak,,True,True,,,,True,,,True,,True,,True,120 g/km,,31/12/2021,Tak,,True,,,,True,,True,True,True,,True,,,True,True,,,True,,,,,True,,,,,,True,True,,,True,,Tak,True,,,,,,True,,,,,,,,,,,,,
191,32900,"15:58, 10 lutego 2021",6079763495,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2012,320 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Kombi,5,Brązowy,,Używane,True,True,True,,True,True,True,,True,True,True,,,5,Tak,,,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,True,True,,,,,True,,True,,,,True,True,True,,True,,,True,Tak,Tak,True,,,True,,,True,,,,,,,,,,
192,7600,"15:53, 10 lutego 2021",6081495833,Firmy,Osobowe,Volkswagen,Passat,1.6 Trendline,B5 (1996-2000),1999,224 000 km,1 595 cm3,Benzyna,100 KM,Manualna,Sedan,4,Bordowy,Tak,Używane,True,True,True,True,True,True,True,True,True,,True,True,Na przednie koła,5,Tak,Niemcy,,STA14910,Tak,,,,,True,,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,
193,109900,"15:45, 10 lutego 2021",6081495551,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI EVO Elegance DSG,B8 (2014-),2019,35 700 km,1 968 cm3,Diesel,150 KM,Automatyczna,Sedan,4,Szary,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,Tak,Polska,,WE506XN,Tak,True,True,True,True,True,True,True,,,True,True,True,,,,,,Tak,,True,True,,True,True,True,True,True,True,,True,,,,True,True,True,True,,,,,True,,,,True,,True,True,,True,True,,Tak,True,,Tak,,Tak,Tak,True,,,True,,12 miesięcy,,,,,,,,
194,69900,"15:37, 10 lutego 2021",6081495095,Firmy,Osobowe,Volkswagen,Passat,1.4 TSI BMT ACT Highline DSG,B8 (2014-),2016,88 200 km,1 395 cm3,Benzyna,150 KM,Automatyczna,Kombi,5,Brązowy,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,Tak,Polska,,WB7760M,Tak,True,True,True,True,True,True,True,,,True,True,True,,True,119 g/km,,,Tak,,True,True,True,True,True,True,True,True,True,,True,,,,True,True,True,True,,,,,True,True,,,,,True,True,,True,True,,Tak,True,,Tak,,Tak,Tak,,,,,,12 miesięcy,,,,,,,,
195,18999,"15:29, 10 lutego 2021",6082187087,Firmy,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2009,176 000 km,1 390 cm3,Benzyna,122 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,True,True,True,True,,Na przednie koła,5,Tak,Niemcy,,,Tak,,,True,True,,True,True,,,True,True,,,True,,,,Tak,,,,,True,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,16900,"15:26, 10 lutego 2021",6080988226,Firmy,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2007,246 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,,Srebrny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,,,Francja,,,Tak,,True,True,True,True,True,True,,,True,True,,,True,,,,Tak,,True,True,,,,True,,,,,,True,,,,,True,,,,,Tak,,,,,,,,,,True,True,,Tak,True,,Tak,True,,,True,,,,,,,,,,,,,
197,30500,"15:26, 10 lutego 2021",6081801942,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Comfortline DSG,B7 (2010-2014),2011,212 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,Niemcy,22/06/2011,EZG73296,,True,,True,True,,True,True,True,True,True,True,True,,True,163 g/km,,,,,True,True,True,,,True,True,,True,True,,,,,,,True,True,,True,,,True,,,True,,,,True,,,True,,,,,,,,,True,,,,,,,,,,,,True,
198,14599,"15:19, 10 lutego 2021",6081802015,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Comfortline,B6 (2005-2010),2006,349 000 km,1 896 cm3,Diesel,105 KM,Manualna,Sedan,5,Czarny,Tak,Używane,True,True,True,True,True,,True,,True,,True,,Na przednie koła,5,Tak,,,,,True,,,,True,,,,,True,,,,,153 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349 000 km,,,,,True,,,,,,,,,,,,,,,,
199,19500,"15:19, 10 lutego 2021",6080103249,Firmy,Osobowe,Volkswagen,Passat,Variant 2.0 TDI DPF,B6 (2005-2010),2010,220 000 km,1 968 cm3,Diesel,110 KM,Manualna,Kombi,5,Szary,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,04/08/2010,,Tak,True,True,,True,,True,True,,,True,,,True,True,146 g/km,,,Tak,,,True,,True,,True,,,,,,True,,,,,,,,,,Tak,,,,,,,,,,,True,,Tak,True,,Tak,True,,,True,,,,,,,,,,,,,
200,6100,"15:15, 10 lutego 2021",6079783786,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B5 FL (2000-2005),2005,310 000 km,1 896 cm3,Diesel,130 KM,Manualna,Kombi,5,Szary,,Używane,,,,,,,,,,,,,,,,Włochy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,4700,"15:10, 10 lutego 2021",6081188334,Firmy,Osobowe,Volkswagen,Passat,1.8T Comfortline,B5 FL (2000-2005),2002,220 000 km,1 781 cm3,Benzyna,150 KM,Manualna,Sedan,5,Niebieski,,Używane,,,,,,,,,,,,,Na przednie koła,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,36900,"15:07, 10 lutego 2021",6082192789,Firmy,Osobowe,Volkswagen,Passat,Variant 1.6 TDI BlueMotion Technology,B7 (2010-2014),2014,200 673 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Brązowy,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,14/04/2014,SBI98792,Tak,True,,True,True,,True,True,,,True,True,True,True,True,116 g/km,,,Tak,,,True,True,True,True,True,True,True,True,,,True,,True,True,,True,True,,,,,,,,,,,True,True,True,,,,Tak,,,Tak,,Tak,,True,,,,,,,,,,,,,
203,28800,"15:03, 10 lutego 2021",6081493544,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2011,248 200 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,12/12/2011,CB565EG,Tak,True,True,True,True,True,True,True,,True,True,True,True,True,True,119 g/km,,,Tak,,True,True,,True,True,True,,True,,,,True,,True,,,True,True,,,True,,True,,,,,,True,True,,,True,,,True,,,True,,,True,,,,,,,,,,,,,
204,39900,"15:00, 10 lutego 2021",6082192663,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline DSG,B7 (2010-2014),2012,181 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Srebrny,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,26/07/2012,,,,True,True,True,True,True,True,True,,True,True,True,True,True,135 g/km,,,,,True,True,True,True,,True,True,True,True,True,True,True,,True,True,,True,True,,True,True,Tak,True,,,,,,True,True,True,,True,,Tak,True,,Tak,True,,,True,True,True,,,,,,,,,,,
205,16900,"14:42, 10 lutego 2021",6080668922,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2007,180 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Inny kolor,Tak,Używane,True,True,True,,,True,True,True,True,True,True,True,Na przednie koła,,,,,,,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,5999,"14:41, 10 lutego 2021",6081492396,Firmy,Osobowe,Volkswagen,Passat,,B5 (1996-2000),1998,303 000 km,1 898 cm3,Diesel,90 KM,Manualna,Sedan,4,Niebieski,,Używane,True,True,True,,True,True,True,True,True,True,True,True,Na przednie koła,5,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
207,91500,"14:39, 10 lutego 2021",6081492353,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B8 (2014-),2016,156 162 km,1 984 cm3,Benzyna,280 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,4x4 (stały),5,Tak,Polska,,WY3666J,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,,Tak,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,,Tak,True,,,True,Tak,,,True,True,True,,,True,,,,,,,
208,15900,"14:36, 10 lutego 2021",6080991106,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Comfortline,B6 (2005-2010),2008,335 745 km,1 896 cm3,Diesel,105 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,5,,,19/03/2008,,,,,,True,True,,True,True,,True,True,,True,True,153 g/km,,,,,True,True,,,,True,,True,True,True,,,,,,,True,True,,,,,,,,True,,,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,
209,36500,"14:35, 10 lutego 2021",6081801596,Osoby prywatnej,Osobowe,Volkswagen,Passat,Variant 1.6 TDI BlueMotion Technology,B7 (2010-2014),2012,216 246 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Inny kolor,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,5,,,22/06/2018,,Tak,,,,,True,True,,,,True,True,,,,116 g/km,,,,,True,,,True,,,,True,True,True,,,,,,,True,True,,,,,,,,,True,,,,,True,True,,Tak,,Tak,,,,,,,,,,,,,,,,,,
210,59900,"14:34, 10 lutego 2021",6081801548,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT Comfortline,B8 (2014-),2017,173 000 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,Niemcy,20/09/2011,,Tak,True,True,True,True,,True,True,True,,True,True,True,True,True,110 g/km,,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,True,,,,True,,True,True,,,True,,Tak,True,,Tak,True,Tak,,,,,,,,,,,,,,,
211,42000,"14:31, 10 lutego 2021",6082191554,Firmy,Osobowe,Volkswagen,Passat,Alltrack 2.0 TDI 4Motion BlueMotion Tec,B7 (2010-2014),2013,172 500 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,4x4 (stały),5,Tak,Francja,,DW002YV,,True,True,,True,,True,True,True,,True,True,True,True,True,149 g/km,,,,,True,True,True,True,,True,,True,True,,,True,,,,,True,True,,,,Tak,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,
212,49999,"14:21, 10 lutego 2021",6079649033,Osoby prywatnej,Osobowe,Volkswagen,Passat,,,2015,210 400 km,1 385 cm3,Hybryda,218 KM,Automatyczna,Kombi,5,Szary,,Używane,True,True,True,True,True,True,True,,True,True,,True,Na przednie koła,5,Tak,Holandia,,,Tak,True,True,,True,True,True,True,True,,True,True,True,True,,,,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,True,Tak,True,,,,True,True,True,True,True,True,True,,,True,Tak,Tak,,,,,,,True,,,,,,,,,,
213,19700,"14:21, 10 lutego 2021",6081490521,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI DPF Trendline DSG,B6 (2005-2010),2008,205 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,,,,,True,,True,,,,True,,,True,,180 g/km,,,,,,True,,True,,True,,,,,,True,,,,,,,,,,Tak,,,,,,,,,,,,,,True,,Tak,,,,,,,,,,,,,,,,,
214,39500,"14:17, 10 lutego 2021",6078688906,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline DSG,B7 (2010-2014),2012,192 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Kombi,4,Srebrny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,,True,,,,,,True,True,True,True,True,True,,True,True,True,True,True,,True,,,True,True,,,True,,True,True,,,,,True,True,True,True,True,,,True,,Tak,,,,True,,,True,,,,,,,,,,
215,34900,"14:14, 10 lutego 2021",6081801383,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline DSG,B7 (2010-2014),2012,213 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Kombi,5,Szary,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,20/06/2012,,,True,True,True,True,,True,True,True,,True,True,True,True,True,139 g/km,,,,True,True,True,True,True,True,True,,True,True,True,True,True,,,True,,True,True,,True,,Tak,,True,,,True,True,True,True,True,True,True,,,True,,Tak,True,,Tak,True,,,,,,,,,,,,,
216,57900,"14:12, 10 lutego 2021",6077817099,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT Comfortline,B8 (2014-),2016,139 000 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,,True,,True,True,,True,True,True,,True,True,True,True,True,,,,Tak,,True,True,True,True,True,True,True,True,True,,True,True,,,,,True,True,True,,,,True,,,,,,,True,,,True,,,True,,,True,,,,,,,,,,,,,,,,
217,9900,"14:08, 10 lutego 2021",6079773772,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B5 FL (2000-2005),2002,327 000 km,2 771 cm3,Benzyna+LPG,193 KM,Automatyczna,Kombi,5,Inny kolor,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,4x4 (stały),5,Tak,Polska,,,,,True,,,,True,,True,,,True,,,,,,,,,,True,True,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
218,20950,"14:07, 10 lutego 2021",6081490549,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF BlueMot Trendline,B6 (2005-2010),2009,196 398 km,1 968 cm3,Diesel,110 KM,Manualna,Kombi,5,Inny kolor,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Polska,,DGR470AU,,,True,True,True,,True,True,,,True,True,True,,True,129 g/km,Tak,,,,True,True,True,True,,True,True,True,,True,,,,True,,,True,True,,,,,True,,True,,,,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,
219,53900,"14:03, 10 lutego 2021",6081801209,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT Trendline,B8 (2014-),2016,204 000 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,,True,True,,True,True,True,True,Na przednie koła,5,Tak,Polska,,GDA31330,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,110 g/km,,,Tak,True,True,True,True,True,,True,True,True,True,,True,True,,True,True,,True,True,True,,True,,True,,,,,,,True,,,True,,,True,,,True,,,,,,,,,,,,,,,,
220,8000,"13:54, 10 lutego 2021",6081801012,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Sportline DSG,B6 (2005-2010),2007,250 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,,True,,,,Tak,,01/03/2007,DZG09626,,True,,,,,,True,True,,True,True,,,True,178 g/km,,,,,True,True,,,,,,,,True,,,,,,,True,,,True,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,
221,54799,"13:52, 10 lutego 2021",6081801253,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT Highline,B8 (2014-),2017,199 000 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,,,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,Tak,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,Tak,True,,True,True,,,True,True,,,True,,Tak,True,Tak,,True,,,True,,,,,,True,,,,,,,
222,65900,"13:49, 10 lutego 2021",6082189984,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI BMT Highline,B8 (2014-),2016,152 000 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5,Biały,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,,Tak,,True,True,True,,True,True,True,True,True,True,True,True,,,True,,True,True,True,,True,,,True,,True,,,True,True,,,True,,Tak,True,,,True,Tak,,True,True,True,,,,,,,,,,,
223,6200,"13:45, 10 lutego 2021",6081801143,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Trendline,B5 FL (2000-2005),2003,257 000 km,1 896 cm3,Diesel,130 KM,Manualna,Kombi,5,Srebrny,Tak,Używane,True,,True,True,True,True,True,,True,True,True,,Na przednie koła,5,Tak,Niemcy,,,,True,True,True,,,True,True,True,,True,,,True,True,,,,,,,True,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,257 000 km,,True,,,,,,,,,,,,,,,,,,,
224,13999,"13:34, 10 lutego 2021",6082189271,Firmy,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2005,218 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Niebieski,,Używane,True,True,True,,,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,,True,True,True,True,,True,True,,,True,,True,True,True,,,,,,,True,,,,True,,,,True,,True,,True,,,True,,,,,Tak,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,
225,69900,"13:32, 10 lutego 2021",6078127416,Firmy,Osobowe,Volkswagen,Passat,1.4 TSI BMT Trendline,B8 (2014-),2017,28 826 km,1 395 cm3,Benzyna,125 KM,Manualna,Sedan,4,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Polska,,,Tak,True,True,,,,True,True,,,True,True,True,,True,,,,Tak,,True,True,True,True,,,,True,True,,True,True,,,True,,True,True,,,True,,,,,,,,,True,,,True,,Tak,,,Tak,,Tak,Tak,True,,,,,,,,,,,,,
226,34900,"13:24, 10 lutego 2021",6082188815,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.4 TSI Comfortline,B7 (2010-2014),2014,135 100 km,1 390 cm3,Benzyna,122 KM,Manualna,Kombi,5,Szary,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,Polska,13/02/2014,ST2370M,Tak,,True,,,True,True,True,,,True,,,True,,149 g/km,,,Tak,,,True,True,True,,True,,,True,,True,True,,True,,,,True,,,,,,,,,,,True,True,,,,,,,,Tak,,Tak,Tak,True,,,,,,,,,,,,,
227,38500,"13:19, 10 lutego 2021",6080560390,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Highline DSG,B7 (2010-2014),2012,199 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,5,Tak,Niemcy,10/02/2012,ZS719ML,Tak,True,True,True,,,True,True,,,True,True,True,True,True,135 g/km,,,Tak,,,True,True,True,,True,True,True,True,True,True,,,,True,,True,True,,,,Tak,True,,,,,,True,True,True,True,True,,,True,,Tak,True,,,True,,,True,,,,,,,,,,
